index,source_file,source_local_index,start_seconds,end_seconds,duration_seconds,text,filename,path
472,fbgRFiig3Qc.m4a,48,839.390,857.249,17.859,自分の力なんかないですからね今のウクライナとかねガザとかね見てるとなんでこんなひどいことができんだろうなと思って何の応援もできなくてね本当に救いでも力になりたいなと思うぐらいですけどねもう自分自身では何もできないのでね。,000472_自分の力なんかないですからね今のウクライナとかねガザとかね見てるとなんでこんなひどいことができんだろうなと思.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000472_自分の力なんかないですからね今のウクライナとかねガザとかね見てるとなんでこんなひどいことができんだろうなと思.wav
473,fbgRFiig3Qc.m4a,49,857.249,875.109,17.859,昔ね、若い頃は２１世紀になったらいい世の中になるだろうなんて思ってたのね。そんな世の中じゃなくて、逆の方向に向かってみたいなので、そうならないようにしてほしいなと思いますよね。最近、オレオレ詐欺みたいなね、ひどい人もいるし、カンボジアタイでもね。,000473_昔ね、若い頃は２１世紀になったらいい世の中になるだろうなんて思ってたのね。そんな世の中じゃなくて、逆の方向に.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000473_昔ね、若い頃は２１世紀になったらいい世の中になるだろうなんて思ってたのね。そんな世の中じゃなくて、逆の方向に.wav
474,fbgRFiig3Qc.m4a,50,875.109,892.968,17.859,そういう詐欺みたいのはいっぱいあるみたいですし、どうなってんだろうなと思ってね。もうちょっとね、人間本来のね、生きるべき道っていうのは、もっと教えなきゃいけないんじゃないかっていう感じはしますけどね。,000474_そういう詐欺みたいのはいっぱいあるみたいですし、どうなってんだろうなと思ってね。もうちょっとね、人間本来のね.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000474_そういう詐欺みたいのはいっぱいあるみたいですし、どうなってんだろうなと思ってね。もうちょっとね、人間本来のね.wav
475,fbgRFiig3Qc.m4a,51,892.968,910.828,17.859,いやあのお話習慣がうまいからね、いや年金あまりそういった話できませんよ。そして収入も十分にまえていますよっていうそのお父様の話を伺っていった先にはですね、息子さんのこと奥様もずっと看病されていたことで。,000475_いやあのお話習慣がうまいからね、いや年金あまりそういった話できませんよ。そして収入も十分にまえていますよって.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000475_いやあのお話習慣がうまいからね、いや年金あまりそういった話できませんよ。そして収入も十分にまえていますよって.wav
476,fbgRFiig3Qc.m4a,52,910.828,928.687,17.859,体調を崩されてっていうところ、プライベートの悩みまでちょっと踏み込んでしまって申し訳なくは思いましたけれども、ただ、お父様ご自身のやりたいことではなくて、これからの社会、世界がこうなってほしい、平和であってほしいっていう願いをね、込めて重く伝えていただきました。どうもありがとうございました。,000476_体調を崩されてっていうところ、プライベートの悩みまでちょっと踏み込んでしまって申し訳なくは思いましたけれども.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000476_体調を崩されてっていうところ、プライベートの悩みまでちょっと踏み込んでしまって申し訳なくは思いましたけれども.wav
477,fbgRFiig3Qc.m4a,53,928.687,946.546,17.859,こんにちは。年金についてお話し伺ってるんですけれど、よろしければインタビューにご協力いただけたり、ありがとうございます。カメラの方も撮らせていただいても大丈夫ですか？あ、ありがとうございます。あ、ありがとうございます。すいません。今のその年金の生活とまその普段のお暮らしについてなんです。,000477_こんにちは。年金についてお話し伺ってるんですけれど、よろしければインタビューにご協力いただけたり、ありがとう.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000477_こんにちは。年金についてお話し伺ってるんですけれど、よろしければインタビューにご協力いただけたり、ありがとう.wav
478,fbgRFiig3Qc.m4a,54,946.546,964.406,17.859,けれども、さすがに、今五年齢といくつになられますか。七十八。そうしますと、年金は受け取りになられて。うん、受取るよ。年金生活で、受け取られてる年金は、基礎年金。ですか、公正生年金も受け取られて。公正とね、投資場に勤めてたんで、企業年金で両方。企業年金も受け取られて。,000478_けれども、さすがに、今五年齢といくつになられますか。七十八。そうしますと、年金は受け取りになられて。うん、受.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000478_けれども、さすがに、今五年齢といくつになられますか。七十八。そうしますと、年金は受け取りになられて。うん、受.wav
479,fbgRFiig3Qc.m4a,55,964.406,982.265,17.859,そうしますと言える範囲で大丈夫なんですけれど月に直すといくらぐらい受け取れていますか。途中で女房に十万円取られちゃったからね十五万にあと企業年金が七万ぐらい入ってるから一か月で二十二万円。まあふんやね。ああ一度まあご離婚されたことによって。,000479_そうしますと言える範囲で大丈夫なんですけれど月に直すといくらぐらい受け取れていますか。途中で女房に十万円取ら.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000479_そうしますと言える範囲で大丈夫なんですけれど月に直すといくらぐらい受け取れていますか。途中で女房に十万円取ら.wav
480,fbgRFiig3Qc.m4a,56,982.265,1000.124,17.859,離婚じゃなくても、十万円取られちゃうの、女房が六十五歳になると、旦那の方の年金を十万円女房の方で自動的にいっちゃうの。あ、そうなんですね。ああ、サラリーマンの場合そうなってる。まあ、じゃあ奥様とも一緒に暮らしてはいるんだけどね。企業年金は。,000480_離婚じゃなくても、十万円取られちゃうの、女房が六十五歳になると、旦那の方の年金を十万円女房の方で自動的にいっ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000480_離婚じゃなくても、十万円取られちゃうの、女房が六十五歳になると、旦那の方の年金を十万円女房の方で自動的にいっ.wav
481,fbgRFiig3Qc.m4a,57,1000.124,1017.984,17.859,主審のものですか、それとも何歳までみたいな。いや、配膳の話聞いた時には十年間だよな、ほど話したんだけど、もう特に十年過ぎてんだけど、まだ来てるんだね。どうなってんの、全然わからない。まあ、いい方に転がってるから。まあ、いいかというか。じゃあ、もしかしたら何人かの拍子で終わるかもしれない。それもわかんないんだけどね。,000481_主審のものですか、それとも何歳までみたいな。いや、配膳の話聞いた時には十年間だよな、ほど話したんだけど、もう.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000481_主審のものですか、それとも何歳までみたいな。いや、配膳の話聞いた時には十年間だよな、ほど話したんだけど、もう.wav
482,fbgRFiig3Qc.m4a,58,1017.984,1035.843,17.859,若い時のお話ちょっと伺いしたいんですけれど、先ほど東芝に勤められていたということだったんですけど、おいくつの時から。二十歳のね、なってからね、一時最初の時はちょっと東芝でいなとこにいたんだけども、その会社を潰れた時にちょうど東芝が太陽式のやってたから、そこ行ってそれ以来ずっと天然まで。そうしますと、普段の。,000482_若い時のお話ちょっと伺いしたいんですけれど、先ほど東芝に勤められていたということだったんですけど、おいくつの.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000482_若い時のお話ちょっと伺いしたいんですけれど、先ほど東芝に勤められていたということだったんですけど、おいくつの.wav
483,fbgRFiig3Qc.m4a,59,1035.843,1053.702,17.859,お暮らしとして年金の金額で足りているか足りていないかというとこが一つまずテーマになるんですが。足りなきゃダメだから。ちゃんと節約して普通にやってるよ。足らすしかないという。そうですね。さしかなくは年収として一番高かった時とおいくらぐらいもらわれてましたか。,000483_お暮らしとして年金の金額で足りているか足りていないかというとこが一つまずテーマになるんですが。足りなきゃダメ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000483_お暮らしとして年金の金額で足りているか足りていないかというとこが一つまずテーマになるんですが。足りなきゃダメ.wav
484,fbgRFiig3Qc.m4a,60,1053.702,1071.562,17.859,もう暑なんだろうね。普段そのあたりは管理されてるのは奥様が管理。まあそうだね、余分でてみん見てたからね、四十万ぐらいいったのかね。そうね、だろうね。うん。もうずっと若い時からお給料の支払いは振り込みでしたか、現金でボーナスがばんみたいな。だから知ってるかな、あの三億円。,000484_もう暑なんだろうね。普段そのあたりは管理されてるのは奥様が管理。まあそうだね、余分でてみん見てたからね、四十.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000484_もう暑なんだろうね。普段そのあたりは管理されてるのは奥様が管理。まあそうだね、余分でてみん見てたからね、四十.wav
485,fbgRFiig3Qc.m4a,61,1071.562,1089.421,17.859,現地券っていうのがあったの。ああ、話は聞いたね。あれ、うちの会社だったのよ。それがあって、もうすぐ現金っていうのをやめて、金庫不十分に買わせちゃった。ああ、あの産業現地券っていうのは本当に衝撃的だったからね。その時、おいくつの時。昭和四十年代だからね、二十代の頃だ。ああ、働き始める。,000485_現地券っていうのがあったの。ああ、話は聞いたね。あれ、うちの会社だったのよ。それがあって、もうすぐ現金ってい.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000485_現地券っていうのがあったの。ああ、話は聞いたね。あれ、うちの会社だったのよ。それがあって、もうすぐ現金ってい.wav
486,fbgRFiig3Qc.m4a,62,1089.421,1107.281,17.859,その時に中で働いてらっしゃった身として、会社としてもそのお給料の支払いとかって、だいぶ遅れたりはしなかった。その日は、そうなります。それで、翌日に変わったけどね。自分の会社でそれだけの事件が起きると、びっくりしたよ。,000486_その時に中で働いてらっしゃった身として、会社としてもそのお給料の支払いとかって、だいぶ遅れたりはしなかった。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000486_その時に中で働いてらっしゃった身として、会社としてもそのお給料の支払いとかって、だいぶ遅れたりはしなかった。.wav
487,fbgRFiig3Qc.m4a,63,1107.281,1125.140,17.859,まあ、だけどね、うん、まだそして働き始めて、さほど。そうだよ、そう、そう、なってない時だからね、本当にびっくりしたけどさ、まあ今も解決してない。まあ、そうだよね、その日に会社からこう通知があったんですか。そうだよ、だから、そういうあって、今日はお金払えないっていうふうに言われてはいたよ。,000487_まあ、だけどね、うん、まだそして働き始めて、さほど。そうだよ、そう、そう、なってない時だからね、本当にびっく.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000487_まあ、だけどね、うん、まだそして働き始めて、さほど。そうだよ、そう、そう、なってない時だからね、本当にびっく.wav
488,fbgRFiig3Qc.m4a,64,1125.140,1142.999,17.859,翌日になるっていうふうに聞いたけど、それ帰ったら、家でマスコミでテレビなんかでもサインしてたからな、何があったんだと思ったのに、職場に行ってるからニュースよりも先に、まあ社内のニュースとかでも話は聞いたけどさ、テレビでサインしてたから、こんなものあったんだと思ったのに。,000488_翌日になるっていうふうに聞いたけど、それ帰ったら、家でマスコミでテレビなんかでもサインしてたからな、何があっ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000488_翌日になるっていうふうに聞いたけど、それ帰ったら、家でマスコミでテレビなんかでもサインしてたからな、何があっ.wav
489,fbgRFiig3Qc.m4a,65,1142.999,1160.859,17.859,大変なこともある中で、まあ最後まで務められ。そうそうですね。辞められたのはそうします。おいくつの時ですか。あの頃は当時は六十歳だから。はい。六十歳までいて。十八年なんのかな。辞めてから。うん。そこからまあ年金。そうそうそう。年金返すよね。年金もらい始めたのおいくつの時。六十歳な。,000489_大変なこともある中で、まあ最後まで務められ。そうそうですね。辞められたのはそうします。おいくつの時ですか。あ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000489_大変なこともある中で、まあ最後まで務められ。そうそうですね。辞められたのはそうします。おいくつの時ですか。あ.wav
490,fbgRFiig3Qc.m4a,66,1160.859,1178.718,17.859,ただすぐもらえるなって、その時はね、まだ。あと企業年金も含めてもらうと、なぜかまだ今も企業年金。今日は、それが不思議でないの。もうずっと会社に勤められていると、最後まで順調に。まあ、そうだよ。あの頃はもう何も問題なくずっと言ってたからな。退職された時はまだ景気としては。,000490_ただすぐもらえるなって、その時はね、まだ。あと企業年金も含めてもらうと、なぜかまだ今も企業年金。今日は、それ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000490_ただすぐもらえるなって、その時はね、まだ。あと企業年金も含めてもらうと、なぜかまだ今も企業年金。今日は、それ.wav
491,fbgRFiig3Qc.m4a,67,1178.718,1196.577,17.859,その電気メーカーと一緒は一員二案の時代だったからね。すごかったですね。今の生活をする中で困っていることは何かありますか。困ってるのと別にあのところはないけどね。うん、まあマンション住まいで。持ち。マンション。うん、だから分譲マンションだから。マンション持ち。,000491_その電気メーカーと一緒は一員二案の時代だったからね。すごかったですね。今の生活をする中で困っていることは何か.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000491_その電気メーカーと一緒は一員二案の時代だったからね。すごかったですね。今の生活をする中で困っていることは何か.wav
492,fbgRFiig3Qc.m4a,68,1196.577,1214.437,17.859,うん、買って良かったなと思うか。まあ、もしくは、一個建てが良かったな。なんか賃貸でも良かったな。つ、一個建てよね。でも、マンションしかないでしょ、今。うん。マンション買うのが一番いい。そうそうそうそうそう。どういったところでそれがいいと思われますか。例えば賃貸でマンションに住まれるのと、まあ、しっかり買われるのと、まあ、一個建てと比べた時に。,000492_うん、買って良かったなと思うか。まあ、もしくは、一個建てが良かったな。なんか賃貸でも良かったな。つ、一個建て.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000492_うん、買って良かったなと思うか。まあ、もしくは、一個建てが良かったな。なんか賃貸でも良かったな。つ、一個建て.wav
493,fbgRFiig3Qc.m4a,69,1214.437,1232.296,17.859,賃貸はまあ一生じ他の派なんでしょう。軍場はもう特に、もうお金払っちまったから、その点はもう後は楽だなと思ってるけどね。そういう意味ではもう今家賃はまあ積立修繕費とかは払ってはいらっしゃると思うんです。まあそうそうそう、それはやってるけどね。まあ賃貸で借りるよりは日々の。そうそうそうそう、それはそうだね。それを。,000493_賃貸はまあ一生じ他の派なんでしょう。軍場はもう特に、もうお金払っちまったから、その点はもう後は楽だなと思って.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000493_賃貸はまあ一生じ他の派なんでしょう。軍場はもう特に、もうお金払っちまったから、その点はもう後は楽だなと思って.wav
494,fbgRFiig3Qc.m4a,70,1232.296,1250.155,17.859,含めると年金で足りてますか？さすがに厳しいま厳しい要素はどうかしょとね。もうとにかくギリギリな生活で無駄も買わないようにして、もう本当にギリギリでやってる。何か老後に向けて、例えば個人年金もそうなんですけれど、投資だったりとか何か？,000494_含めると年金で足りてますか？さすがに厳しいま厳しい要素はどうかしょとね。もうとにかくギリギリな生活で無駄も買.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000494_含めると年金で足りてますか？さすがに厳しいま厳しい要素はどうかしょとね。もうとにかくギリギリな生活で無駄も買.wav
495,fbgRFiig3Qc.m4a,71,1250.155,1268.015,17.859,基本的には貯蓄される家入でいいんですけどそういう企業にも長年四十年近く勤めてた方の退職金っておいくらぐらいになるもの。どれもやったかなちょっと忘れたな。一部先ほど言ったみたいに年金型でもらわれているとこもある。,000495_基本的には貯蓄される家入でいいんですけどそういう企業にも長年四十年近く勤めてた方の退職金っておいくらぐらいに.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000495_基本的には貯蓄される家入でいいんですけどそういう企業にも長年四十年近く勤めてた方の退職金っておいくらぐらいに.wav
496,fbgRFiig3Qc.m4a,72,1268.015,1285.874,17.859,かもしれないんですけどね。ちょっと忘れたね。とにかく全部も元気じゃなくて、銀行振込でやってたから。うん、だからね、全然直接もらってるわけじゃないから、全然気にしてなかったからね。いくらとかでも忘れちゃったね。結構お金に困ってると、毎月通帳を見て金額入れなきゃなっていう生活はせずに。まあ、すんすんすん。,000496_かもしれないんですけどね。ちょっと忘れたね。とにかく全部も元気じゃなくて、銀行振込でやってたから。うん、だか.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000496_かもしれないんですけどね。ちょっと忘れたね。とにかく全部も元気じゃなくて、銀行振込でやってたから。うん、だか.wav
497,fbgRFiig3Qc.m4a,73,1285.874,1303.734,17.859,会社でずっと働いてたから、生活に困ってる。まあ、そういうことはなかったけどね。今も生活としては、先ほど、まあ、年金で垂らすしかないって話もありましたけれども。まあ、結構節約して切り詰めてるか。もう、もちろん節約はしてますよ。無駄な使い方は絶対してないですから。足りない分を貯蓄からどんどん崩すというよりかは。,000497_会社でずっと働いてたから、生活に困ってる。まあ、そういうことはなかったけどね。今も生活としては、先ほど、まあ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000497_会社でずっと働いてたから、生活に困ってる。まあ、そういうことはなかったけどね。今も生活としては、先ほど、まあ.wav
498,fbgRFiig3Qc.m4a,74,1303.734,1321.593,17.859,そんなことはまだしないようにしてます。なるべく節約して、年金の効くお金で納めるように。どうですか、実際お仕事されてた時と比べると、まあ収入としては減ってしまうと思う。もちろん、全然減ってるよね。まあ時間はあると。まあ時間はあるって言うのはある程度だよね。仕事をしてた時は、人に。,000498_そんなことはまだしないようにしてます。なるべく節約して、年金の効くお金で納めるように。どうですか、実際お仕事.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000498_そんなことはまだしないようにしてます。なるべく節約して、年金の効くお金で納めるように。どうですか、実際お仕事.wav
499,fbgRFiig3Qc.m4a,75,1321.593,1339.452,17.859,結構張り合いがあったとか、まあお金もいっぱいあった、ただ忙しくて大変だったっていう意見も聞くんですけど。どっちの生活の方が幸せを感じますか、働いてた時か。まあ働いた時はやっぱり張り合いがあったね。うん、仕事終わってしまうとやっぱり張り合いがなくなったって感じは。,000499_結構張り合いがあったとか、まあお金もいっぱいあった、ただ忙しくて大変だったっていう意見も聞くんですけど。どっ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000499_結構張り合いがあったとか、まあお金もいっぱいあった、ただ忙しくて大変だったっていう意見も聞くんですけど。どっ.wav
500,fbgRFiig3Qc.m4a,76,1339.452,1357.312,17.859,お仕事辞められた後、そういう仕事の面でも張り合いがないっていう話もあったんですけれど。何か新しいことをやってみようとか、何か趣味を。うん、力を入れてみようみたいなことは。そういう気持ちも一時はあったけども、今もそんな、うん、都市的にでももうやれるあでもないしさ。うん、特に別にないですね。うん。,000500_お仕事辞められた後、そういう仕事の面でも張り合いがないっていう話もあったんですけれど。何か新しいことをやって.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000500_お仕事辞められた後、そういう仕事の面でも張り合いがないっていう話もあったんですけれど。何か新しいことをやって.wav
501,fbgRFiig3Qc.m4a,77,1357.312,1375.171,17.859,うん、そうしますと、最近の暮らしの中で何かこういう楽しいなって思う時とか。ないですね、別に、それでね。うん。我が家はね、四人きん家族だけど、はい。私がみんな障害者なんでね。ああ、そうなんです。うん、全然ダメなんです。成人障害者と。,000501_うん、そうしますと、最近の暮らしの中で何かこういう楽しいなって思う時とか。ないですね、別に、それでね。うん。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000501_うん、そうしますと、最近の暮らしの中で何かこういう楽しいなって思う時とか。ないですね、別に、それでね。うん。.wav
502,fbgRFiig3Qc.m4a,78,1375.171,1393.030,17.859,発達障害者ってのはね、デリケートな話になってしまうんですけれども、お子様が発達障害、娘が発達障害で、女房と息子が二十年ぐらい前かな、ほとんど同時ぐらいに精神障害って言われて、入院退院を繰り返してるんでね、どうしようもないです。心を病んでしまったのは、例えば。,000502_発達障害者ってのはね、デリケートな話になってしまうんですけれども、お子様が発達障害、娘が発達障害で、女房と息.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000502_発達障害者ってのはね、デリケートな話になってしまうんですけれども、お子様が発達障害、娘が発達障害で、女房と息.wav
503,fbgRFiig3Qc.m4a,79,1393.030,1410.890,17.859,たち初代のお子様を育てていく上で、まあ負担が大きかったとか。そういうこと、別にないと思うんだけどね。何。かしらないけども。ほとんど同時にね、精神的なおかしなのがね、なってしまって。うん。すぐ近くに沖縄病院があるんで、そこで入。,000503_たち初代のお子様を育てていく上で、まあ負担が大きかったとか。そういうこと、別にないと思うんだけどね。何。かし.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000503_たち初代のお子様を育てていく上で、まあ負担が大きかったとか。そういうこと、別にないと思うんだけどね。何。かし.wav
504,fbgRFiig3Qc.m4a,80,1410.890,1428.749,17.859,今もまだそこは治られる。今もまだ入院してますね。本当に大変ですよ、そういうところは見るぞね。そうしますと、金銭的には足りないとはいえ、大きく困ることはないという話でしたけれども、ご家族の暮らしであったりというところでは結構苦労します。,000504_今もまだそこは治られる。今もまだ入院してますね。本当に大変ですよ、そういうところは見るぞね。そうしますと、金.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000504_今もまだそこは治られる。今もまだ入院してますね。本当に大変ですよ、そういうところは見るぞね。そうしますと、金.wav
505,fbgRFiig3Qc.m4a,81,1428.749,1446.608,17.859,そうか、そういうこと、そういうこと、うん、そういうことなんだ。要するに息子の場合はね、もうそういう主人ずっと入ってるんでね、だから息子はもううちから完全に引き離してんでね。家系として分けてっていう形で、そういうふうにしてね。大企業に勤めてらっしゃったといえ、三人のその入院代を一人で持つ。,000505_そうか、そういうこと、そういうこと、うん、そういうことなんだ。要するに息子の場合はね、もうそういう主人ずっと.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000505_そうか、そういうこと、そういうこと、うん、そういうことなんだ。要するに息子の場合はね、もうそういう主人ずっと.wav
506,fbgRFiig3Qc.m4a,82,1446.608,1464.468,17.859,そうしますと、お金の管理は今は奥様がやられているのではなくて、ご自身で。でそこはしっかり把握されている中で、あの年金が十万円ぐらい奥さんの方についているっていうことなんですか。,000506_そうしますと、お金の管理は今は奥様がやられているのではなくて、ご自身で。でそこはしっかり把握されている中で、.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000506_そうしますと、お金の管理は今は奥様がやられているのではなくて、ご自身で。でそこはしっかり把握されている中で、.wav
507,fbgRFiig3Qc.m4a,83,1464.468,1482.327,17.859,ああ、なるほど。女房が六十五歳になった時に強制的に流されちゃったかな。まあ、変な人けど仕方ないと思ったけどね。そういう制度も今結構分かりにくいって言われてますよね。年金制度が複雑すぎて、まあいろんなパターンがあったりとか、まあ先ほどもいい意味でなぜか七万円企業年金が入ってるってのも。,000507_ああ、なるほど。女房が六十五歳になった時に強制的に流されちゃったかな。まあ、変な人けど仕方ないと思ったけどね.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000507_ああ、なるほど。女房が六十五歳になった時に強制的に流されちゃったかな。まあ、変な人けど仕方ないと思ったけどね.wav
508,fbgRFiig3Qc.m4a,84,1482.327,1500.187,17.859,そうですし、もうなぜか奥さんの方に年金が入ってるってのもそうですし、それだけしっかりと管理されてるにもかかわらず。そうなんだよね。老後二千万円問題っていうのが話題になっていて。あ、なんかそんなのあるの。はい、貯蓄が二千万円ぐらいないと、年金だけじゃ暮らしていけないんじゃないかっていう、そういう意味ね。はい、言える範囲で大丈夫なんですけど。,000508_そうですし、もうなぜか奥さんの方に年金が入ってるってのもそうですし、それだけしっかりと管理されてるにもかかわ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000508_そうですし、もうなぜか奥さんの方に年金が入ってるってのもそうですし、それだけしっかりと管理されてるにもかかわ.wav
509,fbgRFiig3Qc.m4a,85,1500.187,1518.046,17.859,お仕事辞められた時でどれぐらい溜まってたかっていうのと、介護だったりとかで、どれぐらいお金がなくなってしまうものなのか。辞める時は二千万近くあったよ。あったけども、そういうあれでどんどんどんどん使い合ったら、もうあっという間流しちゃったもん。うん、俺だけはね。,000509_お仕事辞められた時でどれぐらい溜まってたかっていうのと、介護だったりとかで、どれぐらいお金がなくなってしまう.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000509_お仕事辞められた時でどれぐらい溜まってたかっていうのと、介護だったりとかで、どれぐらいお金がなくなってしまう.wav
510,fbgRFiig3Qc.m4a,86,1518.046,1535.905,17.859,本当困ったよ。それで白木に言ったんだ。何とかならないですかって言ったら息子さんを嫌いなさいって言われて。それで息子はもう完全にそういうふうにしたんです。経済的には分けてる。そうそうそうそう。まあ息子さんも面倒見てた時は医療費はどれくらいかかるものでした。,000510_本当困ったよ。それで白木に言ったんだ。何とかならないですかって言ったら息子さんを嫌いなさいって言われて。それ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000510_本当困ったよ。それで白木に言ったんだ。何とかならないですかって言ったら息子さんを嫌いなさいって言われて。それ.wav
511,fbgRFiig3Qc.m4a,87,1535.905,1553.765,17.859,いや、だから入院費だけだけでも二十万ぐらいかかるからね。一ヶ月。一ヶ月で、もう全部自分で出して。女房の女房の。あ、うん、組織もあったから、そっちの側もやってたけどね。一人に月二十万円ぐらいかかる。そうそうそうそう。状態で、まあ、入退院繰り返して、とはいえ、まあ、それが三人同居。,000511_いや、だから入院費だけだけでも二十万ぐらいかかるからね。一ヶ月。一ヶ月で、もう全部自分で出して。女房の女房の.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000511_いや、だから入院費だけだけでも二十万ぐらいかかるからね。一ヶ月。一ヶ月で、もう全部自分で出して。女房の女房の.wav
512,fbgRFiig3Qc.m4a,88,1553.765,1571.624,17.859,同時にっていう時期もあったという。最初あの金額とかを伺った時に、比較的余裕があるのかなと思ってたら、実はそういう事情が。まあやっぱり大事にいてもそうはいかないよ、やっぱり。うん。今までの人生を振り返ってみて、これやってて良かったなと思うことはありますか。動物やってないから何もないけどね。,000512_同時にっていう時期もあったという。最初あの金額とかを伺った時に、比較的余裕があるのかなと思ってたら、実はそう.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000512_同時にっていう時期もあったという。最初あの金額とかを伺った時に、比較的余裕があるのかなと思ってたら、実はそう.wav
513,fbgRFiig3Qc.m4a,89,1571.624,1589.483,17.859,逆に言うと、こうしとけば良かったなと思うものとかありますか。正直言ってね、私、お見合いで結婚したんですよ。私、三十五歳で結婚したんですよ。なんか、何かちょっと変だなと思ったんですよ。うん、お見合いたちに。だけど、親父がもう三十五歳だから、もう、とにかく、もうその結婚しなきゃダメだって言われて。,000513_逆に言うと、こうしとけば良かったなと思うものとかありますか。正直言ってね、私、お見合いで結婚したんですよ。私.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\000513_逆に言うと、こうしとけば良かったなと思うものとかありますか。正直言ってね、私、お見合いで結婚したんですよ。私.wav
